0.78475,2.1131,2
1.9702,2.0386,2
2.5701,2.2676,2
4.0425,1.9628,2
6.935,2.0063,2
10.293,2.4628,2
12.882,4.4413,2
14.506,5.8556,2
15.983,6.9457,2
18.131,7.3221,2
20.236,7.3632,2
22.303,7.4118,2
24.077,7.3037,2
24.6,7.5796,2
26.701,7.2767,2
28.395,7.0163,2
29.687,5.8327,2
30.493,4.8288,2
30.853,4.1529,2
31.287,2.8596,2
31.72,1.4607,2
32.243,-0.10984,2
32.876,-1.6924,2
33.943,-3.6695,2
35.841,-4.0966,2
38.579,-4.5421,2
40.836,-4.643,2
42.948,-5.3341,2
44.736,-6.8991,2
45.541,-8.6422,2
45.862,-10.506,2
45.15,-12.45,2
44.332,-14.455,2
42.204,-15.269,2
39.494,-15.442,2
37.062,-15.478,2
33.878,-15.372,2
31.079,-15.247,2
27.933,-15.149,2
24.289,-15.119,2
19.889,-14.956,2
16.248,-14.771,2
13.481,-13.855,2
12.29,-12.57,2
10.465,-10.665,2
8.3782,-9.7777,2
6.3464,-9.9589,2
4.7136,-11.459,2
2.4542,-13.002,2
0.43055,-14.052,2
-1.8622,-14.393,2
-4.7262,-14.499,2
-7.0922,-13.432,2
-8.3131,-11.51,2
-9.6831,-9.9044,2
-11.663,-9.0384,2
-13.953,-8.9476,2
-15.926,-9.6584,2
-17.565,-11.128,2
-19.243,-12.479,2
-20.702,-13.632,2
-22.369,-14.198,2
-23.791,-14.305,2
-25.953,-14.292,2
-27.96,-13.768,2
-29.47,-13.036,2
-30.895,-11.589,2
-31.755,-9.6906,2
-32.347,-7.6772,2
-32.342,-5.6573,2
-32.037,-3.708,2
-31.251,-1.5535,2
-30.083,0.15509,2
-28.484,1.44,2
-26.765,2.4047,2
-24.33,2.7649,2
-21.899,2.9658,2
-19.146,3.0097,2
-15.603,3.0303,2
-8.1113,2.9044,2
-2.798,2.7572,2
-3.8968,-1.0504,1
0.54995,-1.7996,1
6.1199,-1.2859,1
9.1419,-1.6431,1
12.771,-0.99607,1
12.834,-0.7045,1
14.174,0.30101,1
15.432,1.5501,1
16.485,2.5646,1
17.867,3.6827,1
19.549,4.2102,1
20.784,4.1893,1
23.187,4.1083,1
24.975,3.9405,1
26.569,3.0925,1
27.153,2.0431,1
27.565,0.80579,1
28.115,-0.57495,1
28.997,-2.4409,1
29.925,-4.0114,1
30.998,-5.5084,1
32.596,-6.8546,1
34.31,-7.483,1
35.947,-7.5578,1
38.463,-7.6415,1
39.749,-7.8221,1
40.794,-8.2142,1
41.309,-9.1557,1
41.292,-10.141,1
40.52,-11.083,1
37.204,-12.093,1
36,-11.78,1
34.434,-12.054,1
34.277,-12.028,1
31.17,-12.131,1
28.018,-12.08,1
25.036,-12.068,1
22.114,-11.943,1
18.873,-11.847,1
16.795,-11.967,1
15.036,-10.762,1
13.534,-9.133,1
11.925,-7.721,1
9.8481,-6.5665,1
7.8373,-5.9521,1
5.4515,-6.5156,1
3.8518,-7.3822,1
1.9531,-9.0173,1
-0.32365,-10.439,1
-2.1333,-11.208,1
-3.7124,-10.678,1
-4.7205,-10.296,1
-5.6117,-9.6124,1
-7.0999,-8.1695,1
-8.5796,-6.9656,1
-10.611,-5.8202,1
-12.253,-5.5036,1
-13.838,-5.4639,1
-15.41,-5.6688,1
-16.854,-6.5017,1
-18.535,-7.6143,1
-20.366,-9.1276,1
-22.336,-10.374,1
-24.05,-10.9,1
-25.364,-10.653,1
-26.657,-9.6928,1
-28.021,-8.601,1
-28.609,-7.0015,1
-28.787,-5.2344,1
-27.365,-2.6194,1
-25.898,-1.5997,1
-23.61,-1.174,1
-19.968,-1.0718,1
-8.4929,-1.0154,1
