-25.204,-2.6032,1
-25.204,-2.6032,1
-24.265,-0.81871,1
-22.998,0.87158,1
-21.46,2.6172,1
-19.106,4.3515,1
-16.974,4.8148,1
-14.821,5.1589,1
-12.08,5.1006,1
-9.2686,4.848,1
-7.2133,3.6856,1
-4.6772,2.7458,1
-3.0657,1.9723,1
-1.0467,1.6623,1
2.5024,1.5921,1
4.4159,1.4725,1
6.8159,1.5863,1
8.6708,2.4786,1
10.626,3.4375,1
12.646,4.7925,1
14.994,4.5853,1
17.319,4.2194,1
18.865,2.6353,1
19.987,1.1123,1
20.439,-0.50636,1
20.481,-2.1151,1
19.171,-4.1124,1
17.191,-6.4929,1
15.233,-7.5503,1
13.505,-8.2023,1
12.065,-9.0188,1
10.956,-9.8811,1
9.5092,-11.053,1
7.3262,-11.583,1
5.3385,-12.093,1
2.9575,-12.573,1
-0.11042,-13.288,1
-2.7318,-14.079,1
-4.5256,-15.509,1
-6.2032,-16.977,1
-8.3811,-17.797,1
-10.984,-18.274,1
-12.984,-16.655,1
-14.937,-14.512,1
-17.014,-12.692,1
-19.688,-11.36,1
-21.454,-10.38,1
-22.989,-9.3112,1
-24.123,-8.0202,1
-25.138,-6.3036,1
-21.755,-2.6423,2
-20.98,-1.3823,2
-19.296,-0.23189,2
-17.582,0.65138,2
-15.363,1.1774,2
-13.309,1.3577,2
-10.868,1.3875,2
-8.1487,0.25654,2
-6.2617,-1.1619,2
-3.6261,-1.6279,2
-1.009,-1.6486,2
2.243,-1.8397,2
4.6283,-1.8,2
6.5632,-1.8095,2
8.6804,-1.5169,2
10.473,-0.88424,2
12.169,0.25284,2
13.766,1.0118,2
15.239,1.2347,2
16.644,0.14204,2
16.537,-0.88894,2
12.476,-4.7001,2
10.847,-5.5315,2
9.1805,-6.5805,2
7.4891,-7.8928,2
4.5249,-8.7698,2
1.9281,-9.9383,2
-1.0683,-9.9834,2
-4.4211,-11.994,2
-6.769,-13.648,2
-9.0139,-14.138,2
-10.937,-13.662,2
-13.381,-11.72,2
-15.392,-10.309,2
-17.131,-9.3651,2
-18.892,-8.4614,2
-19.948,-7.6779,2
-21.36,-6.3363,2
-21.36,-6.3363,2
