-1.0822,22.798,1
1.5214,23.701,1
3.973,24.485,1
6.3213,25.298,1
8.8243,26.19,1
11.594,26.986,1
14.69,27.424,1
18.119,27.094,1
21.428,25.592,1
24.081,22.787,1
25.098,18.671,1
24.225,15.088,1
22.381,12.165,1
20.097,10.051,1
18.793,8.824,1
18.365,7.6868,1
18.36,6.1684,1
18.596,5.5238,1
19.537,5.1385,1
21.623,4.8304,1
23.818,4.7927,1
25.998,5.0407,1
28.291,5.5603,1
30.737,6.2306,1
33.302,6.9179,1
36.008,7.5228,1
38.934,7.9012,1
42.186,7.7652,1
45.709,6.4708,1
48.392,3.9016,1
49.969,0.95953,1
50.812,-2.125,1
50.975,-5.4161,1
50.188,-8.8253,1
48.393,-11.815,1
46.025,-14.067,1
43.435,-15.711,1
40.753,-16.927,1
38.035,-17.826,1
35.307,-18.484,1
32.576,-18.949,1
29.754,-19.235,1
26.647,-19.157,1
23.309,-18.238,1
20.602,-16.681,1
18.625,-15.331,1
17.969,-14.999,1
17.038,-15.49,1
15.073,-16.949,1
12.021,-18.667,1
7.2864,-18.333,1
4.6697,-16.723,1
2.782,-15.567,1
0.93123,-14.81,1
-0.39999,-14.629,1
-1.2568,-15.054,1
-2.5881,-16.419,1
-3.8573,-18.211,1
-4.8099,-20.099,1
-5.7222,-22.441,1
-6.9371,-25.136,1
-9.5668,-28.209,1
-15.055,-28.263,1
-17.85,-26.002,1
-19.745,-23.399,1
-21.052,-20.204,1
-21.261,-16.687,1
-21,-14.285,1
-21.211,-13.115,1
-21.811,-12.394,1
-23.339,-11.756,1
-25.683,-11.172,1
-28.549,-10.326,1
-31.638,-8.5589,1
-33.969,-5.5298,1
-34.992,-2.3402,1
-35.345,0.64417,1
-35.328,3.5681,1
-34.954,6.5256,1
-34.163,9.4081,1
-33.223,11.921,1
-32.449,14.177,1
-31.683,16.689,1
-30.649,19.425,1
-29.216,22.062,1
-27.548,24.41,1
-25.765,26.539,1
-23.671,28.64,1
-20.623,30.565,1
-15.798,30.461,1
-12.691,27.945,1
-10.999,24.286,1
-11.081,21.01,1
-10.889,20.227,1
-10.01,19.24,1
-9.3002,18.931,1
-8.0322,19.246,1
-6.1052,20.244,1
-3.7497,21.58,1
-1.0822,22.798,1
1.0822,17.202,2
3.3626,17.99,2
5.8339,18.781,2
8.37,19.659,2
10.735,20.503,2
12.931,21.137,2
14.945,21.429,2
16.644,21.278,2
18.018,20.656,2
18.906,19.751,2
19.103,18.918,2
18.737,17.513,2
17.834,16.079,2
16.312,14.706,2
13.927,12.334,2
12.454,8.713,2
12.458,5.0881,2
14.465,1.1725,2
18.114,-0.6903,2
21.135,-1.1498,2
24.104,-1.2004,2
27.057,-0.86516,2
29.805,-0.24543,2
32.344,0.44993,2
34.771,1.1006,2
37.109,1.6247,2
39.305,1.9126,2
41.208,1.8454,2
42.513,1.393,2
43.525,0.39266,2
44.376,-1.2132,2
44.893,-3.1065,2
44.992,-4.9657,2
44.626,-6.5738,2
43.766,-7.9955,2
42.391,-9.2927,2
40.62,-10.413,2
38.596,-11.329,2
36.408,-12.051,2
34.112,-12.604,2
31.749,-13.006,2
29.429,-13.244,2
27.376,-13.202,2
25.748,-12.756,2
23.988,-11.727,2
21.691,-10.173,2
17.483,-9.0183,2
13.698,-10.506,2
11.509,-12.122,2
10.104,-12.982,2
9.8311,-12.899,2
8.0666,-11.777,2
5.5453,-10.241,2
2.6162,-9.0519,2
-1.1549,-8.6766,2
-4.9572,-10.331,2
-7.2483,-12.639,2
-8.9648,-15.062,2
-10.344,-17.781,2
-11.31,-20.255,2
-12.21,-22.273,2
-12.816,-23.166,2
-12.225,-22.973,2
-13.407,-21.969,2
-14.548,-20.401,2
-15.21,-18.836,2
-15.284,-17.215,2
-15.003,-14.478,2
-15.756,-10.616,2
-18.441,-7.4294,2
-21.631,-6.0043,2
-24.3,-5.3333,2
-26.391,-4.7272,2
-27.781,-3.9623,2
-28.568,-2.9176,2
-29.103,-1.1934,2
-29.353,0.95179,2
-29.34,3.194,2
-29.068,5.3614,2
-28.488,7.4583,2
-27.616,9.7862,2
-26.713,12.418,2
-25.971,14.85,2
-25.184,16.949,2
-24.149,18.849,2
-22.823,20.712,2
-21.287,22.545,2
-19.739,24.107,2
-18.462,24.967,2
-18.266,24.993,2
-17.42,24.253,2
-16.916,23.288,2
-17.067,21.418,2
-16.098,17.251,2
-13.563,14.405,2
-9.5041,12.934,2
-5.7549,13.695,2
-3.0884,15.058,2
-0.949,16.273,2
1.0822,17.202,2
