-18.188,19.132,1
-18.188,19.132,1
-16.329,20.961,1
-14.496,22.195,1
-12.332,22.867,1
-9.9822,23.203,1
-7.565,23.391,1
-5.426,23.341,1
-2.8063,22.495,1
-0.75861,22.029,1
1.5632,22.801,1
3.4717,23.747,1
5.9252,24.263,1
9.2031,24.812,1
11.926,24.681,1
13.731,23.751,1
14.99,22.788,1
15.988,21.843,1
16.919,20.158,1
17.574,18.454,1
18.046,16.362,1
19.155,14.467,1
20.346,13.142,1
20.836,11.223,1
21.112,9.2124,1
20.407,6.9424,1
18.86,4.915,1
17.305,3.5434,1
15.719,2.4004,1
14.144,1.2655,1
12.42,0.32856,1
10.973,-0.29185,1
9.4482,-1.0331,1
8.6635,-1.4862,1
6.9072,-1.4495,1
4.8437,-1.5356,1
-0.10344,-2.4293,1
-1.5224,-2.4665,1
-4.878,-2.4283,1
-7.3282,-2.2503,1
-9.3214,-2.0977,1
-10.637,-1.7752,1
-12.286,-1.4543,1
-14.636,-0.09728,1
-16.531,1.8358,1
-17.538,4.0926,1
-16.978,6.5659,1
-16.167,8.8308,1
-17.741,12.111,1
-14.8,15.728,2
-14.365,17.278,2
-12.013,19.093,2
-9.7762,20.102,2
-7.9834,20.495,2
-5.927,19.573,2
-4.2386,18.832,2
-2.1561,18.343,2
-0.069597,18.517,2
2.1252,19.453,2
4.3436,20.16,2
6.0197,20.468,2
8.6983,21.206,2
11.101,20.012,2
12.516,18.75,2
13.973,16.855,2
15.115,15.179,2
16.268,13.365,2
17.179,11.927,2
17.094,9.4294,2
15.971,7.3296,2
13.851,5.6809,2
11.326,4.227,2
9.4237,2.8636,2
7.1914,2.1008,2
4.8504,1.8208,2
2.5852,1.6626,2
-1.9846,1.1104,2
-4.735,0.94254,2
-7.2877,0.8351,2
-9.9353,1.2696,2
-12.363,2.9861,2
-12.923,5.4183,2
-12.423,6.7366,2
-12.423,6.7366,2
